1.,http://product.dangdang.com/23555428.html,郑渊洁给孩子的励志书,郑渊洁,2014-09-15,天津人民出版社,64240条评论
2.,http://product.dangdang.com/23305535.html,刘墉给孩子的成长书,刘墉,2013-07-29,接力出版社,133434条评论
3.,http://product.dangdang.com/23668468.html,做最富足的自己（歪歪兔财商教育童话，全10册）,歪歪兔关键期早教项目组,2015-05-01,海豚出版社,66644条评论
4.,http://product.dangdang.com/23628957.html,允许我流三滴泪系列（套装共5册）,赵静,2015-02-01,河北少年儿童出版社,63970条评论
5.,http://product.dangdang.com/23232077.html,妈妈，钱是什么？（全6册）,格里・贝利,2013-04-01,贵州教育出版社,42102条评论
6.,http://product.dangdang.com/23977156.html,毕淑敏给孩子的心灵成长书（全6册）,毕淑敏,2016-06-01,广西师范大学出版社,29746条评论
7.,http://product.dangdang.com/23925181.html,绽放自我――歪歪兔生命教育童话（培养孩子独立思考的能力）,吉葡乐,2016-05-01,海豚出版社,25087条评论
8.,http://product.dangdang.com/23464270.html,刘墉给孩子的成长书(第二辑，共5册),刘墉,2014-06-01,接力出版社,29708条评论
9.,http://product.dangdang.com/22468968.html,写给孩子的哲学启蒙书（全六册）,拉贝,2011-07-01,广西师范大学出版社,55791条评论
10.,http://product.dangdang.com/23827532.html,挫折万岁（全6册）,宫川比吕,2015-12-01,长江少年儿童出版社,13417条评论
11.,http://product.dangdang.com/23308528.html,人生第一课 写给孩子的哲学书（全7册）,伯瑞茨,2013-08-01,湖南少儿出版社,22377条评论
12.,http://product.dangdang.com/23547030.html,永远的小太阳（林良美文书坊，共七册）,林良,2014-08-01,福建少年儿童出版社,10242条评论
13.,http://product.dangdang.com/24004288.html,小狗钱钱套装（全两册）,博多・舍费尔,2014-03-01,四川少儿出版社,35542条评论
14.,http://product.dangdang.com/23588255.html,好习惯攻略：郑渊洁分享给孩子和家长的好习惯书,郑渊洁,2014-11-01,天津人民出版社,45478条评论
15.,http://product.dangdang.com/23696777.html,爱上哲学（共10册）,严・马尔尚,2015-06-01,浙江少年儿童出版社,9637条评论
16.,http://product.dangdang.com/24004241.html,小狗钱钱,博多・舍费尔,2004-03-01,四川少儿出版社,42874条评论
17.,http://product.dangdang.com/23732069.html,郑渊洁给孩子的励志书（美绘版）全10册,郑渊洁,2015-06-01,天津人民出版社,9398条评论
18.,http://product.dangdang.com/23797284.html,萨默励志・品德故事,卡尔・萨默,2015-10-01,接力出版社,9946条评论
19.,http://product.dangdang.com/23376717.html,爱.成长芭比公主励志小说  （全8册）,美国美泰公司,2013-12-01,湖北少儿出版社,15318条评论
20.,http://product.dangdang.com/24167985.html,管好自己就能飞（全3册）,吴牧天,2017-01-01,接力出版社,8335条评论
21.,http://product.dangdang.com/23735425.html,孩子，先别急着吃棉花糖+孩子，假如你吃了棉花糖,乔辛迪波沙达,2015-07-01,青岛出版社,30767条评论
22.,http://product.dangdang.com/20093876.html,为你自己读书,肖卫,2007-12-01,中国华侨,120527条评论
23.,http://product.dangdang.com/23295894.html,诺贝尔奖获得者与儿童对话（三版）,施蒂克尔,2013-07-01,生活.读书.新知三联书店,37562条评论
24.,http://product.dangdang.com/25155746.html,殷健灵：致渴望长大的你（套装全4册）,殷健灵,2017-09-01,国家开放大学出版社,6887条评论
25.,http://product.dangdang.com/25168921.html,儿童财商绘本(全10册),袋鼠妈妈,2017-08-31,金盾出版社,5524条评论
26.,http://product.dangdang.com/23743429.html,我的第一本时尚养成书 优雅小淑女,魏晓曦,2015-08-01,浙江少年儿童出版社,14235条评论
27.,http://product.dangdang.com/23298807.html,致未来的你――给女孩的十五封信,殷健灵,2013-07-01,青岛出版社,55142条评论
28.,http://product.dangdang.com/22813019.html,女孩百科,全英信,2012-07-01,江西科学技术出版社,15409条评论
29.,http://product.dangdang.com/23931834.html,棉花糖少年励志三书-美国潜能激发大师波沙达写给少年的励志书,乔辛,2016-04-01,青岛出版社,8215条评论
30.,http://product.dangdang.com/23915694.html,致未来的你――给男孩的十五封信,徐鲁,2016-03-15,青岛出版社,32607条评论
31.,http://product.dangdang.com/22567457.html,孩子，先别急着吃棉花糖 升级版,乔辛.迪.波沙达,2011-12-01,青岛出版社,103775条评论
32.,http://product.dangdang.com/23425930.html,小狗钱钱2,博多・舍弗尔,2014-03-01,四川少儿出版社,27710条评论
33.,http://product.dangdang.com/23922540.html,勇敢男孩的梦想之书（全6册）,殷健灵,2016-04-01,湖南少年儿童出版社,1726条评论
34.,http://product.dangdang.com/25085464.html,允许我流三滴泪系列 第二季,赵静,2017-05-01,河北少年儿童出版社,2929条评论
35.,http://product.dangdang.com/20952984.html,我的第一套成长秘籍（全6册）,格里・贝莉,2010-08-01,贵州教育出版社,13215条评论
36.,http://product.dangdang.com/23641253.html,皮皮鲁的点铁成金术,郑渊洁,2015-02-01,天津人民出版社,4221条评论
37.,http://product.dangdang.com/25122577.html,儿童自我成长小百科（全六套）,迪尔克・康纳茨,2017-08-17,四川人民出版社,323条评论
38.,http://product.dangdang.com/22925431.html,爱哭鬼小隼,河合隼雄,2012-12-04,浙江人民出版社,17554条评论
39.,http://product.dangdang.com/23759176.html,《你好，十年后的我》+《致未来的你――给女孩的十五封信》,殷健灵,2015-09-30,青岛出版社,7210条评论
