1.,http://product.dangdang.com/23352713.html,美国国家地理―― 环球少年地理 精选集1  (全9册),国家地理,2013-11-01,青岛出版社,35508条评论
2.,http://product.dangdang.com/23576813.html,美国国家地理――环球少年地理 精选集2 (全10册),李茗茗,2015-12-01,青岛出版社,11747条评论
3.,http://product.dangdang.com/23813372.html,美国国家地理―环球少年地理 精选集3（全10册）,美国国家地理学会,2015-11-15,青岛出版社,8214条评论
4.,http://product.dangdang.com/23907984.html,幼儿画报2016年一季度合订本,高洪波,2016-04-01,中国少年儿童出版社,5883条评论
5.,http://product.dangdang.com/23908872.html,婴儿画报2016年第一季度合订本,金波,2016-03-01,中国少年儿童出版社,4668条评论
6.,http://product.dangdang.com/23919734.html,嘟嘟熊画报 2016年合订本 第一辑,葛冰,2016-03-01,中国少年儿童出版社,3096条评论
7.,http://product.dangdang.com/23967752.html,幼儿画报2016年第二季度合订本,高洪波,2016-07-01,,4287条评论
8.,http://product.dangdang.com/23229934.html,环球探索  青少年版精选集第一辑(01-04),德国古纳亚尔集团出品,2013-05-01,人民邮电出版社,6897条评论
9.,http://product.dangdang.com/23778725.html,嘟嘟熊画报 2015年合订本 第三辑,葛冰,2015-09-01,中国少年儿童出版社,2139条评论
10.,http://product.dangdang.com/23658539.html,婴儿画报2015年第一季度合订本,金波,2015-03-01,中国少年儿童出版社,7134条评论
11.,http://product.dangdang.com/23809616.html,婴儿画报2015年第四季度合订本,金波,2015-12-01,中国少年儿童出版社,2798条评论
12.,http://product.dangdang.com/23922661.html,2016年一季度《我们爱科学》少年版套装全9册,毛红强,2016-01-01,中国少年儿童出版社,1598条评论
13.,http://product.dangdang.com/23964066.html,婴儿画报2016年第二季度合订本,金波,2016-06-01,,2845条评论
14.,http://product.dangdang.com/23852496.html,《嘟嘟熊画报》2015年合订本 第四辑,葛冰,2015-10-01,中国少年儿童出版社,922条评论
15.,http://product.dangdang.com/24026141.html,幼儿画报2016年第三季度合订本,高洪波,2016-10-01,中国少年儿童出版社,3951条评论
16.,http://product.dangdang.com/23692483.html,婴儿画报2015年二季度合订本,金波,2015-06-01,,4936条评论
17.,http://product.dangdang.com/23590793.html,2014年上半年《儿童文学》童年版合订本全4册,徐德霞,2014-07-01,中国少年儿童出版社,1509条评论
18.,http://product.dangdang.com/23777215.html,婴儿画报2015年第三季度合订本,金波,2015-09-01,中国少年儿童出版社,3473条评论
19.,http://product.dangdang.com/23666380.html,嘟嘟熊画报（2015年合订本 第一辑）,葛冰,2015-03-01,中国少年儿童出版社,1891条评论
20.,http://product.dangdang.com/23979704.html,《嘟嘟熊画报》2016年合订本 第二辑,葛冰,2016-06-01,中国少年儿童新闻出版总社,2041条评论
