1.,http://product.dangdang.com/23427436.html,写给儿童的中国历史（全14册）,陈卫平,2014-04-01,新世界出版社,555233条评论
2.,http://product.dangdang.com/23778791.html,少年读史记（套装全5册）,张嘉骅,2015-09-01,青岛出版社,467289条评论
3.,http://product.dangdang.com/23323691.html,曹文轩文集典藏版（全7册）,曹文轩,2013-09-01,天天出版社有限责任公司,256854条评论
4.,http://product.dangdang.com/23946811.html,写给儿童的成语故事（全10册）,百鹤文化,2016-04-01,贵州教育出版社,86948条评论
5.,http://product.dangdang.com/22937060.html,吴姐姐讲历史故事(精美盒装，青少版，全15册）,吴涵碧,2014-01-12,新世界出版社,93830条评论
6.,http://product.dangdang.com/23600431.html,笑猫日记（套装共二十册）,杨红樱,2014-10-30,明天出版社,149038条评论
7.,http://product.dangdang.com/25261329.html,米小圈上学记一年级--四年级（套装共16册）,北猫,2018-04-01,四川少儿出版社,177430条评论
8.,http://product.dangdang.com/24031781.html,杨红樱淘气包马小跳系列 典藏版 礼盒装 （套装共24册）,杨红樱,2016-07-01,浙江少年儿童出版社,68081条评论
9.,http://product.dangdang.com/23812468.html,郑渊洁四大名传（全4册）,郑渊洁,2015-12-01,浙江少年儿童出版社,151475条评论
10.,http://product.dangdang.com/23521768.html,学会管自己（歪歪兔独立成长童话）,陈梦敏,2014-08-01,海豚出版社,321925条评论
11.,http://product.dangdang.com/25210667.html,汉声中国童话（全12册）（精美礼盒装，享誉世界的经典童话  代代相传的文化瑰宝）,汉声杂志社,2018-01-30,天地出版社,11808条评论
12.,http://product.dangdang.com/25178748.html,少年读西游记（套装全3册）,张嘉骅,2017-10-20,青岛出版社,62029条评论
13.,http://product.dangdang.com/25125912.html,舒克贝塔传（全10册）,郑渊洁,2017-08-01,浙江少年儿童出版社,34699条评论
14.,http://product.dangdang.com/23812473.html,郑渊洁十二生肖童话（全12册）（内含《父与子》这篇文章，央视“朗读者”第2期郑渊洁与父亲郑洪升深情共读）,郑渊洁,2015-12-01,浙江少年儿童出版社,166169条评论
15.,http://product.dangdang.com/25164304.html,有故事的汉字 全3辑（当当独家订制版，全9册）,苏真,2017-09-11,青岛出版社,27692条评论
16.,http://product.dangdang.com/23479388.html,动物小说大王沈石溪 品藏书系（共28册）,沈石溪,2012-10-01,浙江少年儿童出版社,30610条评论
17.,http://product.dangdang.com/23509507.html,动物小说大王沈石溪・感悟生命书系（套装共5册）,沈石溪,2014-07-01,人民邮电出版社,92409条评论
18.,http://product.dangdang.com/25245335.html,藏在地图里的古诗词图书（4册）+和纸胶带（8卷）,斯塔熊文化,2018-03-01,山东省地图出版社,44227条评论
19.,http://product.dangdang.com/23908638.html,皮皮鲁和鲁西西魔方系列（共8册）,郑渊洁,2016-02-01,浙江少年儿童出版社,61824条评论
20.,http://product.dangdang.com/21054899.html,阿凡提经典故事系列丛书（全4册）,艾克拜尔,2011-04-01,新疆青少年出版社,169261条评论
21.,http://product.dangdang.com/25180785.html,易中天中华经典故事（全6册）（传统文化教育+创意动漫，快乐学习论语、庄子、孟子、禅宗、周易智慧。新老封面版本随机发放。）,易中天,2017-11-01,上海文艺出版社,46004条评论
22.,http://product.dangdang.com/24008167.html,皮皮鲁和鲁西西流星系列（包含驯兔记等共9册）,郑渊洁,2016-06-01,浙江少年儿童出版社,40076条评论
23.,http://product.dangdang.com/23828979.html,给孩子读诗（畅销100万册纪念，全新升级AR版，扫码免费收听。闫妮赵子琪等明星推荐！愿孩子人之最初，聆听到世界上最优美的语言）,果麦,2016-01-01,浙江文艺出版社,313314条评论
24.,http://product.dangdang.com/25263711.html,不可思议事件簿（1-6）（套装 共6册）,雷欧幻像,2018-04-01,浙江少年儿童出版社,45379条评论
25.,http://product.dangdang.com/23198676.html,字的童话（全7册）,林世仁,2013-04-01,贵州人民出版社,89069条评论
26.,http://product.dangdang.com/23257436.html,丁丁当当（全7册）,曹文轩,2013-06-01,中国少年儿童出版社,84204条评论
27.,http://product.dangdang.com/25250858.html,故宫里的大怪兽（9册套装）,常怡,2018-04-01,中国大百科全书出版社,51377条评论
28.,http://product.dangdang.com/23162001.html,杨红樱淘气包马小跳典藏版一辑（共10册）,杨红樱,2013-02-01,浙江少年儿童出版社,152342条评论
29.,http://product.dangdang.com/22486116.html,幼学启蒙系列丛书（全20册）,赵镇琬,2011-08-01,新世界出版社,24136条评论
30.,http://product.dangdang.com/23922570.html,杨红樱童话注音本系列（鼹鼠妈妈讲故事+毛毛虫的天空+小人精的故事+偷梦的影子等，套装共10册）,杨红樱,2016-04-01,安徽少年儿童出版社,44212条评论
31.,http://product.dangdang.com/25261325.html,米小圈上学记三年级、四年级（套装共8册）,北猫,2018-04-01,四川少儿出版社,67620条评论
32.,http://product.dangdang.com/23665432.html,郑渊洁十年未出版的经典童话,郑渊洁,2015-05-01,天津人民出版社,87932条评论
33.,http://product.dangdang.com/25261327.html,米小圈上学记一年级（套装共4册）,北猫,2018-04-01,四川少儿出版社,129159条评论
34.,http://product.dangdang.com/25261326.html,米小圈上学记四年级（套装共4册）,北猫,2018-04-01,四川少儿出版社,111897条评论
35.,http://product.dangdang.com/23629505.html,有故事的汉字 第1辑（当当独家订制版，全3册）,邱昭瑜,2015-01-06,青岛出版社,122886条评论
36.,http://product.dangdang.com/25177759.html,林汉达中国历史故事集（珍藏版）,林汉达,2017-10-01,中国少年儿童出版社,238378条评论
37.,http://product.dangdang.com/25272156.html,有故事的汉字（全四辑，当当订制版，套装全12册）,邱昭瑜,2018-06-01,青岛出版社,9813条评论
38.,http://product.dangdang.com/25261323.html,米小圈上学记二年级（套装共4册）,北猫,2018-04-01,四川少儿出版社,99310条评论
39.,http://product.dangdang.com/25178733.html,姜小牙上学记（套装共4册）,北猫,2017-10-01,四川少儿出版社,49371条评论
40.,http://product.dangdang.com/24170650.html,亲爱的笨笨猪系列（6册套装）,杨红樱,2017-01-01,安徽少年儿童出版社,55961条评论
41.,http://product.dangdang.com/23700376.html,米小圈上学记（套装12册）,北猫,2015-01-01,四川少儿出版社,84385条评论
